data_somministrazione,area,delta_T,cum_vaccinazioni,cum_booster
2021-09-07,SAR,-1,998424,0
2021-09-07,SAR,30,124687,0
2021-09-07,SAR,90,684252,0
2021-09-07,SAR,120,814699,0
2021-09-07,SAR,180,955596,0
2021-09-07,SAR,270,998424,0
2021-09-07,SIC,-1,2845988,0
2021-09-07,SIC,30,314208,0
2021-09-07,SIC,90,1736999,0
2021-09-07,SIC,120,2288989,0
2021-09-07,SIC,180,2705637,0
2021-09-07,SIC,270,2845988,0
2021-09-07,TOS,-1,2336711,0
2021-09-07,TOS,30,324160,0
2021-09-07,TOS,90,1485198,0
2021-09-07,TOS,120,1791985,0
2021-09-07,TOS,180,2208685,0
2021-09-07,TOS,270,2336711,0
2021-09-07,UMB,-1,590977,0
2021-09-07,UMB,30,76011,0
2021-09-07,UMB,90,391007,0
2021-09-07,UMB,120,463006,0
2021-09-07,UMB,180,567338,0
2021-09-07,UMB,270,590977,0
2021-09-07,VDA,-1,77482,0
2021-09-07,VDA,30,10790,0
2021-09-07,VDA,90,47868,0
2021-09-07,VDA,120,60735,0
2021-09-07,VDA,180,71311,0
2021-09-07,VDA,270,77482,0
2021-09-07,VEN,-1,3155362,0
2021-09-07,VEN,30,358995,0
2021-09-07,VEN,90,2015856,0
2021-09-07,VEN,120,2470654,0
2021-09-07,VEN,180,2994129,0
2021-09-07,VEN,270,3155362,0
2021-09-08,ABR,-1,880836,0
2021-09-08,ABR,30,107950,0
2021-09-08,ABR,90,551817,0
2021-09-08,ABR,120,690076,0
2021-09-08,ABR,180,846638,0
2021-09-08,ABR,270,880836,0
2021-09-08,BAS,-1,356171,0
2021-09-08,BAS,30,57179,0
2021-09-08,BAS,90,212712,0
2021-09-08,BAS,120,285122,0
2021-09-08,BAS,180,336456,0
2021-09-08,BAS,270,356171,0
2021-09-08,CAL,-1,1152511,0
2021-09-08,CAL,30,123773,0
2021-09-08,CAL,90,711065,0
2021-09-08,CAL,120,922082,0
2021-09-08,CAL,180,1102798,0
2021-09-08,CAL,270,1152511,0
2021-09-08,CAM,-1,3685637,0
2021-09-08,CAM,30,330715,0
2021-09-08,CAM,90,2395074,0
2021-09-08,CAM,120,3025059,0
2021-09-08,CAM,180,3498041,0
2021-09-08,CAM,270,3685637,0
2021-09-08,EMR,-1,2972755,0
2021-09-08,EMR,30,407096,0
2021-09-08,EMR,90,1830808,0
2021-09-08,EMR,120,2271896,0
2021-09-08,EMR,180,2788350,0
2021-09-08,EMR,270,2972755,0
2021-09-08,FVG,-1,800701,0
2021-09-08,FVG,30,85685,0
2021-09-08,FVG,90,505930,0
2021-09-08,FVG,120,614573,0
2021-09-08,FVG,180,748060,0
2021-09-08,FVG,270,800701,0
2021-09-08,LAZ,-1,4083449,0
2021-09-08,LAZ,30,418967,0
2021-09-08,LAZ,90,2640629,0
2021-09-08,LAZ,120,3253938,0
2021-09-08,LAZ,180,3882548,0
2021-09-08,LAZ,270,4083449,0
2021-09-08,LIG,-1,1016611,0
2021-09-08,LIG,30,158693,0
2021-09-08,LIG,90,595371,0
2021-09-08,LIG,120,742112,0
2021-09-08,LIG,180,960213,0
2021-09-08,LIG,270,1016611,0
2021-09-08,LOM,-1,7004118,0
2021-09-08,LOM,30,743736,0
2021-09-08,LOM,90,4493807,0
2021-09-08,LOM,120,5720972,0
2021-09-08,LOM,180,6666474,0
2021-09-08,LOM,270,7004118,0
2021-09-08,MAR,-1,985303,0
2021-09-08,MAR,30,92614,0
2021-09-08,MAR,90,622433,0
2021-09-08,MAR,120,749182,0
2021-09-08,MAR,180,941298,0
2021-09-08,MAR,270,985303,0
2021-09-08,MOL,-1,217314,0
2021-09-08,MOL,30,32128,0
2021-09-08,MOL,90,143469,0
2021-09-08,MOL,120,164655,0
2021-09-08,MOL,180,207874,0
2021-09-08,MOL,270,217314,0
2021-09-08,PAB,-1,317801,0
2021-09-08,PAB,30,35443,0
2021-09-08,PAB,90,184886,0
2021-09-08,PAB,120,244211,0
2021-09-08,PAB,180,290774,0
2021-09-08,PAB,270,317801,0
2021-09-08,PAT,-1,360851,0
2021-09-08,PAT,30,67815,0
2021-09-08,PAT,90,227031,0
2021-09-08,PAT,120,301664,0
2021-09-08,PAT,180,337293,0
2021-09-08,PAT,270,360851,0
2021-09-08,PIE,-1,2761442,0
2021-09-08,PIE,30,272698,0
2021-09-08,PIE,90,1714350,0
2021-09-08,PIE,120,2103443,0
2021-09-08,PIE,180,2588265,0
2021-09-08,PIE,270,2761442,0
2021-09-08,PUG,-1,2746419,0
2021-09-08,PUG,30,301811,0
2021-09-08,PUG,90,1715712,0
2021-09-08,PUG,120,2190807,0
2021-09-08,PUG,180,2637459,0
2021-09-08,PUG,270,2746419,0
2021-09-08,SAR,-1,1007516,0
2021-09-08,SAR,30,127012,0
2021-09-08,SAR,90,686788,0
2021-09-08,SAR,120,821427,0
2021-09-08,SAR,180,963201,0
2021-09-08,SAR,270,1007516,0
2021-09-08,SIC,-1,2857148,0
2021-09-08,SIC,30,312576,0
2021-09-08,SIC,90,1736265,0
2021-09-08,SIC,120,2286786,0
2021-09-08,SIC,180,2714559,0
2021-09-08,SIC,270,2857148,0
2021-09-08,TOS,-1,2350979,0
2021-09-08,TOS,30,327220,0
2021-09-08,TOS,90,1495932,0
2021-09-08,TOS,120,1789873,0
2021-09-08,TOS,180,2219216,0
2021-09-08,TOS,270,2350979,0
2021-09-08,UMB,-1,594626,0
2021-09-08,UMB,30,76408,0
2021-09-08,UMB,90,393302,0
2021-09-08,UMB,120,464298,0
2021-09-08,UMB,180,570469,0
2021-09-08,UMB,270,594626,0
2021-09-08,VDA,-1,77885,0
2021-09-08,VDA,30,10763,0
2021-09-08,VDA,90,48215,0
2021-09-08,VDA,120,60957,0
2021-09-08,VDA,180,71481,0
2021-09-08,VDA,270,77885,0
2021-09-08,VEN,-1,3178128,0
2021-09-08,VEN,30,363765,0
2021-09-08,VEN,90,2026569,0
2021-09-08,VEN,120,2484561,0
2021-09-08,VEN,180,3009526,0
2021-09-08,VEN,270,3178128,0
2021-09-09,ABR,-1,886515,0
2021-09-09,ABR,30,107698,0
2021-09-09,ABR,90,553822,0
2021-09-09,ABR,120,691927,0
2021-09-09,ABR,180,851209,0
2021-09-09,ABR,270,886515,0
2021-09-09,BAS,-1,358723,0
2021-09-09,BAS,30,56765,0
2021-09-09,BAS,90,214004,0
2021-09-09,BAS,120,285744,0
2021-09-09,BAS,180,337930,0
2021-09-09,BAS,270,358723,0
2021-09-09,CAL,-1,1156443,0
2021-09-09,CAL,30,121458,0
2021-09-09,CAL,90,711256,0
2021-09-09,CAL,120,920259,0
2021-09-09,CAL,180,1105600,0
2021-09-09,CAL,270,1156443,0
2021-09-09,CAM,-1,3695957,0
2021-09-09,CAM,30,332799,0
2021-09-09,CAM,90,2396700,0
2021-09-09,CAM,120,3024922,0
2021-09-09,CAM,180,3502746,0
2021-09-09,CAM,270,3695957,0
2021-09-09,EMR,-1,2992531,0
2021-09-09,EMR,30,410589,0
2021-09-09,EMR,90,1842185,0
2021-09-09,EMR,120,2280312,0
2021-09-09,EMR,180,2802527,0
2021-09-09,EMR,270,2992531,0
2021-09-09,FVG,-1,802715,0
2021-09-09,FVG,30,85605,0
2021-09-09,FVG,90,506309,0
2021-09-09,FVG,120,614474,0
2021-09-09,FVG,180,748773,0
2021-09-09,FVG,270,802715,0
2021-09-09,LAZ,-1,4090088,0
2021-09-09,LAZ,30,394727,0
2021-09-09,LAZ,90,2609049,0
2021-09-09,LAZ,120,3241151,0
2021-09-09,LAZ,180,3882927,0
2021-09-09,LAZ,270,4090088,0
2021-09-09,LIG,-1,1022017,0
2021-09-09,LIG,30,155171,0
2021-09-09,LIG,90,592857,0
2021-09-09,LIG,120,741710,0
2021-09-09,LIG,180,964716,0
2021-09-09,LIG,270,1022017,0
2021-09-09,LOM,-1,7049029,0
2021-09-09,LOM,30,745265,0
2021-09-09,LOM,90,4518401,0
2021-09-09,LOM,120,5735486,0
2021-09-09,LOM,180,6704717,0
2021-09-09,LOM,270,7049029,0
2021-09-09,MAR,-1,989934,0
2021-09-09,MAR,30,91269,0
2021-09-09,MAR,90,624295,0
2021-09-09,MAR,120,748002,0
2021-09-09,MAR,180,941881,0
2021-09-09,MAR,270,989934,0
2021-09-09,MOL,-1,218113,0
2021-09-09,MOL,30,31680,0
2021-09-09,MOL,90,142711,0
2021-09-09,MOL,120,165235,0
2021-09-09,MOL,180,207657,0
2021-09-09,MOL,270,218113,0
2021-09-09,PAB,-1,318844,0
2021-09-09,PAB,30,36001,0
2021-09-09,PAB,90,182058,0
2021-09-09,PAB,120,244883,0
2021-09-09,PAB,180,291686,0
2021-09-09,PAB,270,318844,0
2021-09-09,PAT,-1,361980,0
2021-09-09,PAT,30,65833,0
2021-09-09,PAT,90,222022,0
2021-09-09,PAT,120,301330,0
2021-09-09,PAT,180,338285,0
2021-09-09,PAT,270,361980,0
2021-09-09,PIE,-1,2771511,0
2021-09-09,PIE,30,272808,0
2021-09-09,PIE,90,1719048,0
2021-09-09,PIE,120,2098774,0
2021-09-09,PIE,180,2596562,0
2021-09-09,PIE,270,2771511,0
2021-09-09,PUG,-1,2760005,0
2021-09-09,PUG,30,301603,0
2021-09-09,PUG,90,1711968,0
2021-09-09,PUG,120,2190516,0
2021-09-09,PUG,180,2649080,0
2021-09-09,PUG,270,2760005,0
2021-09-09,SAR,-1,1016864,0
2021-09-09,SAR,30,128616,0
2021-09-09,SAR,90,690703,0
2021-09-09,SAR,120,827049,0
2021-09-09,SAR,180,972218,0
2021-09-09,SAR,270,1016864,0
2021-09-09,SIC,-1,2872482,0
2021-09-09,SIC,30,316623,0
2021-09-09,SIC,90,1740873,0
2021-09-09,SIC,120,2286361,0
2021-09-09,SIC,180,2725283,0
2021-09-09,SIC,270,2872482,0
2021-09-09,TOS,-1,2364254,0
2021-09-09,TOS,30,330607,0
2021-09-09,TOS,90,1502271,0
2021-09-09,TOS,120,1782576,0
