data_somministrazione,fascia_anagrafica,delta_T,cum_vaccinazioni,cum_booster
2022-06-26,40-49,90,15483,158576
2022-06-26,40-49,120,50572,387074
2022-06-26,40-49,180,300672,3775783
2022-06-26,40-49,270,1040587,5967903
2022-06-26,50-59,-1,8700702,7546311
2022-06-26,50-59,30,1780,27552
2022-06-26,50-59,90,18618,162981
2022-06-26,50-59,120,69614,352912
2022-06-26,50-59,180,364488,3971621
2022-06-26,50-59,270,952317,7529278
2022-06-26,60-69,-1,7006012,6391919
2022-06-26,60-69,30,1441,23479
2022-06-26,60-69,90,12330,102095
2022-06-26,60-69,120,46795,200934
2022-06-26,60-69,180,244075,2767804
2022-06-26,60-69,270,513772,6368833
2022-06-26,70-79,-1,5681331,5295328
2022-06-26,70-79,30,981,17291
2022-06-26,70-79,90,7536,62561
2022-06-26,70-79,120,29916,112712
2022-06-26,70-79,180,144741,1816615
2022-06-26,70-79,270,267246,5269836
2022-06-26,80-89,-1,3576755,3338752
2022-06-26,80-89,30,835,12491
2022-06-26,80-89,90,5059,41821
2022-06-26,80-89,120,18482,66073
2022-06-26,80-89,180,72776,617730
2022-06-26,80-89,270,122670,3328101
2022-06-26,90+,-1,821749,701141
2022-06-26,90+,30,470,4366
2022-06-26,90+,90,2206,13911
2022-06-26,90+,120,6529,21269
2022-06-26,90+,180,20855,150719
2022-06-26,90+,270,33663,699750
2022-06-27,05-11,-1,1276976,0
2022-06-27,05-11,30,6841,0
2022-06-27,05-11,90,34632,0
2022-06-27,05-11,120,134965,0
2022-06-27,05-11,180,1262118,0
2022-06-27,05-11,270,1276976,0
2022-06-27,12-19,-1,3870494,2105159
2022-06-27,12-19,30,2720,22100
2022-06-27,12-19,90,21218,122799
2022-06-27,12-19,120,61999,322394
2022-06-27,12-19,180,460507,1951956
2022-06-27,12-19,270,1117844,2103908
2022-06-27,20-29,-1,5519344,4021718
2022-06-27,20-29,30,1598,22191
2022-06-27,20-29,90,15465,150029
2022-06-27,20-29,120,49420,408055
2022-06-27,20-29,180,274847,3057653
2022-06-27,20-29,270,949131,4018890
2022-06-27,30-39,-1,5941337,4352252
2022-06-27,30-39,30,1999,25393
2022-06-27,30-39,90,18032,165217
2022-06-27,30-39,120,56792,418268
2022-06-27,30-39,180,317279,3100376
2022-06-27,30-39,270,1103101,4347727
2022-06-27,40-49,-1,7551081,5977445
2022-06-27,40-49,30,1562,24423
2022-06-27,40-49,90,14803,153966
2022-06-27,40-49,120,49706,381847
2022-06-27,40-49,180,295970,3688475
2022-06-27,40-49,270,1023261,5967839
2022-06-27,50-59,-1,8700754,7547295
2022-06-27,50-59,30,1726,27162
2022-06-27,50-59,90,17841,159357
2022-06-27,50-59,120,67841,348891
2022-06-27,50-59,180,360332,3849646
2022-06-27,50-59,270,939058,7528404
2022-06-27,60-69,-1,7006061,6392883
2022-06-27,60-69,30,1404,23555
2022-06-27,60-69,90,11804,100547
2022-06-27,60-69,120,45741,199808
2022-06-27,60-69,180,241648,2664528
2022-06-27,60-69,270,507129,6367233
2022-06-27,70-79,-1,5681363,5296028
2022-06-27,70-79,30,979,17466
2022-06-27,70-79,90,7185,61930
2022-06-27,70-79,120,29284,112516
2022-06-27,70-79,180,143379,1730140
2022-06-27,70-79,270,263843,5267725
2022-06-27,80-89,-1,3576774,3339176
2022-06-27,80-89,30,833,12495
2022-06-27,80-89,90,4880,41627
2022-06-27,80-89,120,18156,66006
2022-06-27,80-89,180,72252,596911
2022-06-27,80-89,270,121499,3323003
2022-06-27,90+,-1,821764,701290
2022-06-27,90+,30,476,4408
2022-06-27,90+,90,2142,13894
2022-06-27,90+,120,6464,21284
2022-06-27,90+,180,20715,146376
2022-06-27,90+,270,33380,699455
2022-06-28,05-11,-1,1277189,0
2022-06-28,05-11,30,6903,0
2022-06-28,05-11,90,33995,0
2022-06-28,05-11,120,128671,0
2022-06-28,05-11,180,1260004,0
2022-06-28,05-11,270,1277189,0
2022-06-28,12-19,-1,3870623,2106190
2022-06-28,12-19,30,2832,22964
2022-06-28,12-19,90,20750,118993
2022-06-28,12-19,120,58768,310176
2022-06-28,12-19,180,452969,1939298
2022-06-28,12-19,270,1091649,2104894
2022-06-28,20-29,-1,5519401,4022784
2022-06-28,20-29,30,1626,23050
2022-06-28,20-29,90,14807,145389
2022-06-28,20-29,120,47126,392054
2022-06-28,20-29,180,271231,3019710
2022-06-28,20-29,270,933616,4019699
2022-06-28,30-39,-1,5941407,4353407
2022-06-28,30-39,30,2032,26282
2022-06-28,30-39,90,17321,160605
2022-06-28,30-39,120,54162,404034
2022-06-28,30-39,180,312775,3052021
2022-06-28,30-39,270,1086633,4348417
2022-06-28,40-49,-1,7551139,5978459
2022-06-28,40-49,30,1594,25216
2022-06-28,40-49,90,14121,149939
2022-06-28,40-49,120,47443,369743
2022-06-28,40-49,180,291444,3609263
2022-06-28,40-49,270,1008134,5967828
2022-06-28,50-59,-1,8700825,7548519
2022-06-28,50-59,30,1785,28217
2022-06-28,50-59,90,17164,156247
2022-06-28,50-59,120,63339,338796
2022-06-28,50-59,180,356179,3736636
2022-06-28,50-59,270,927370,7527616
2022-06-28,60-69,-1,7006118,6393907
2022-06-28,60-69,30,1453,24468
2022-06-28,60-69,90,11371,99166
2022-06-28,60-69,120,42466,194594
2022-06-28,60-69,180,239165,2567972
2022-06-28,60-69,270,501560,6365569
2022-06-28,70-79,-1,5681402,5296915
2022-06-28,70-79,30,1014,18299
2022-06-28,70-79,90,6845,61518
2022-06-28,70-79,120,27348,110026
2022-06-28,70-79,180,141950,1650279
2022-06-28,70-79,270,261074,5265736
2022-06-28,80-89,-1,3576809,3339782
2022-06-28,80-89,30,866,13043
2022-06-28,80-89,90,4722,41624
2022-06-28,80-89,120,17119,65130
2022-06-28,80-89,180,71677,577081
2022-06-28,80-89,270,120560,3315769
2022-06-28,90+,-1,821780,701475
2022-06-28,90+,30,492,4582
2022-06-28,90+,90,2088,13877
2022-06-28,90+,120,6195,21020
2022-06-28,90+,180,20546,142154
2022-06-28,90+,270,33199,697729
2022-06-29,05-11,-1,1277440,0
2022-06-29,05-11,30,6873,0
2022-06-29,05-11,90,33400,0
2022-06-29,05-11,120,121816,0
2022-06-29,05-11,180,1259407,0
2022-06-29,05-11,270,1277440,0
2022-06-29,12-19,-1,3870741,2107244
2022-06-29,12-19,30,2811,23139
2022-06-29,12-19,90,20183,114945
2022-06-29,12-19,120,56475,303361
2022-06-29,12-19,180,449901,1933862
2022-06-29,12-19,270,1068810,2105898
2022-06-29,20-29,-1,5519445,4023881
2022-06-29,20-29,30,1602,23141
2022-06-29,20-29,90,14068,140452
2022-06-29,20-29,120,45431,381554
2022-06-29,20-29,180,269603,3003762
2022-06-29,20-29,270,921675,4020620
2022-06-29,30-39,-1,5941484,4354447
2022-06-29,30-39,30,2013,26069
2022-06-29,30-39,90,16568,155227
2022-06-29,30-39,120,52244,395109
2022-06-29,30-39,180,310715,3027127
2022-06-29,30-39,270,1072626,4349154
2022-06-29,40-49,-1,7551200,5979435
2022-06-29,40-49,30,1589,24896
2022-06-29,40-49,90,13430,145116
2022-06-29,40-49,120,45657,361849
2022-06-29,40-49,180,289315,3566164
2022-06-29,40-49,270,994817,5968150
2022-06-29,50-59,-1,8700880,7549594
2022-06-29,50-59,30,1737,28014
2022-06-29,50-59,90,16382,152329
2022-06-29,50-59,120,60330,332575
2022-06-29,50-59,180,354251,3677185
2022-06-29,50-59,270,917962,7527433
2022-06-29,60-69,-1,7006179,6394868
2022-06-29,60-69,30,1445,24436
2022-06-29,60-69,90,10873,97511
2022-06-29,60-69,120,40405,191296
2022-06-29,60-69,180,238042,2522359
2022-06-29,60-69,270,497620,6364969
2022-06-29,70-79,-1,5681435,5297652
2022-06-29,70-79,30,999,18365
2022-06-29,70-79,90,6571,60894
2022-06-29,70-79,120,26008,108317
2022-06-29,70-79,180,141387,1614744
2022-06-29,70-79,270,259262,5264837
2022-06-29,80-89,-1,3576842,3340350
2022-06-29,80-89,30,861,13103
2022-06-29,80-89,90,4553,41534
2022-06-29,80-89,120,16327,64432
2022-06-29,80-89,180,71453,568866
2022-06-29,80-89,270,119924,3308993
2022-06-29,90+,-1,821803,701688
2022-06-29,90+,30,494,4650
2022-06-29,90+,90,2024,13890
2022-06-29,90+,120,5982,20861
2022-06-29,90+,180,20495,140668
2022-06-29,90+,270,33105,696895
2022-06-30,05-11,-1,1277697,0
2022-06-30,05-11,30,6868,0
2022-06-30,05-11,90,32994,0
2022-06-30,05-11,120,115573,0
2022-06-30,05-11,180,1259459,0
2022-06-30,05-11,270,1277697,0
2022-06-30,12-19,-1,3870843,2108308
2022-06-30,12-19,30,2804,23360
2022-06-30,12-19,90,19721,112083
2022-06-30,12-19,120,54387,297891
2022-06-30,12-19,180,449053,1933236
2022-06-30,12-19,270,1055515,2106935
2022-06-30,20-29,-1,5519503,4024974
2022-06-30,20-29,30,1565,23153
2022-06-30,20-29,90,13609,137027
2022-06-30,20-29,120,43603,372076
2022-06-30,20-29,180,269282,2998741
2022-06-30,20-29,270,913925,4021615
2022-06-30,30-39,-1,5941549,4355556
2022-06-30,30-39,30,1965,25864
2022-06-30,30-39,90,16006,151385
2022-06-30,30-39,120,50224,386805
2022-06-30,30-39,180,310294,3019325
2022-06-30,30-39,270,1063599,4350039
2022-06-30,40-49,-1,7551250,5980363
2022-06-30,40-49,30,1546,24578
2022-06-30,40-49,90,12909,141531
2022-06-30,40-49,120,43870,354049
2022-06-30,40-49,180,288782,3554191
2022-06-30,40-49,270,986665,5968613
2022-06-30,50-59,-1,8700930,7550749
2022-06-30,50-59,30,1666,27841
2022-06-30,50-59,90,15816,149663
2022-06-30,50-59,120,57575,326647
2022-06-30,50-59,180,353810,3661641
2022-06-30,50-59,270,912237,7527695
2022-06-30,60-69,-1,7006239,6395934
2022-06-30,60-69,30,1403,24425
2022-06-30,60-69,90,10535,96646
2022-06-30,60-69,120,38350,188178
2022-06-30,60-69,180,237866,2512733
2022-06-30,60-69,270,495465,6364832
2022-06-30,70-79,-1,5681467,5298535
2022-06-30,70-79,30,976,18448
2022-06-30,70-79,90,6404,60814
2022-06-30,70-79,120,24521,106730
2022-06-30,70-79,180,141295,1609537
2022-06-30,70-79,270,258360,5264556
2022-06-30,80-89,-1,3576883,3340974
2022-06-30,80-89,30,849,13101
2022-06-30,80-89,90,4448,41721
2022-06-30,80-89,120,15568,63806
2022-06-30,80-89,180,71459,568025
2022-06-30,80-89,270,119688,3306472
2022-06-30,90+,-1,821833,701898
2022-06-30,90+,30,493,4643
2022-06-30,90+,90,2008,13974
2022-06-30,90+,120,5755,20675
2022-06-30,90+,180,20518,140625
2022-06-30,90+,270,33091,696661
2022-07-01,05-11,-1,1277846,0
2022-07-01,05-11,30,6681,0
2022-07-01,05-11,90,31958,0
2022-07-01,05-11,120,109231,0
2022-07-01,05-11,180,1257362,0
2022-07-01,05-11,270,1277846,0
2022-07-01,12-19,-1,3870921,2109059
2022-07-01,12-19,30,2780,23306
2022-07-01,12-19,90,19182,108751
2022-07-01,12-19,120,52195,291655
2022-07-01,12-19,180,442295,1924787
2022-07-01,12-19,270,1034365,2107615
2022-07-01,20-29,-1,5519553,4025914
2022-07-01,20-29,30,1549,23140
2022-07-01,20-29,90,13170,134090
2022-07-01,20-29,120,41718,361467
2022-07-01,20-29,180,266833,2964621
2022-07-01,20-29,270,897952,4022141
2022-07-01,30-39,-1,5941611,4356442
2022-07-01,30-39,30,1945,25589
2022-07-01,30-39,90,15520,147762
2022-07-01,30-39,120,48114,377209
2022-07-01,30-39,180,307341,2983822
2022-07-01,30-39,270,1046627,4349908
2022-07-01,40-49,-1,7551310,5981169
2022-07-01,40-49,30,1528,24236
2022-07-01,40-49,90,12478,137930
2022-07-01,40-49,120,41994,345597
2022-07-01,40-49,180,285679,3503438
2022-07-01,40-49,270,972189,5967343
2022-07-01,50-59,-1,8700995,7551692
2022-07-01,50-59,30,1664,27573
2022-07-01,50-59,90,15358,146769
2022-07-01,50-59,120,54658,319794
2022-07-01,50-59,180,351189,3597376
2022-07-01,50-59,270,901582,7525249
2022-07-01,60-69,-1,7006272,6396781
2022-07-01,60-69,30,1385,24305
2022-07-01,60-69,90,10223,95908
2022-07-01,60-69,120,36220,184429
2022-07-01,60-69,180,236479,2469657
2022-07-01,60-69,270,490250,6361025
2022-07-01,70-79,-1,5681499,5299248
2022-07-01,70-79,30,960,18467
2022-07-01,70-79,90,6277,60900
2022-07-01,70-79,120,23097,104962
2022-07-01,70-79,180,140735,1582570
2022-07-01,70-79,270,255817,5262040
2022-07-01,80-89,-1,3576919,3341387
2022-07-01,80-89,30,844,13008
2022-07-01,80-89,90,4373,41847
2022-07-01,80-89,120,14695,62863
2022-07-01,80-89,180,71222,561744
2022-07-01,80-89,270,118906,3290611
2022-07-01,90+,-1,821844,702037
2022-07-01,90+,30,484,4583
2022-07-01,90+,90,1995,14051
2022-07-01,90+,120,5469,20379
2022-07-01,90+,180,20479,139752
2022-07-01,90+,270,32907,693460
2022-07-02,05-11,-1,1278163,0
2022-07-02,05-11,30,6994,0
2022-07-02,05-11,90,31914,0
2022-07-02,05-11,120,102918,0
2022-07-02,05-11,180,1254996,0
2022-07-02,05-11,270,1278163,0
2022-07-02,12-19,-1,3870981,2109812
2022-07-02,12-19,30,2832,24011
2022-07-02,12-19,90,19102,108595
2022-07-02,12-19,120,49875,283743
2022-07-02,12-19,180,429507,1908250
2022-07-02,12-19,270,1015902,2108307
2022-07-02,20-29,-1,5519576,4026638
2022-07-02,20-29,30,1571,23801
2022-07-02,20-29,90,13102,134102
2022-07-02,20-29,120,39852,349568
2022-07-02,20-29,180,260627,2894739
2022-07-02,20-29,270,883372,4021961
2022-07-02,30-39,-1,5941647,4357202
2022-07-02,30-39,30,1977,26267
2022-07-02,30-39,90,15430,147704
2022-07-02,30-39,120,46015,365840
2022-07-02,30-39,180,300317,2919484
2022-07-02,30-39,270,1031030,4349013
2022-07-02,40-49,-1,7551331,5981900
2022-07-02,40-49,30,1545,24886
2022-07-02,40-49,90,12381,137852
2022-07-02,40-49,120,39903,335505
2022-07-02,40-49,180,278845,3415925
2022-07-02,40-49,270,958671,5966093
2022-07-02,50-59,-1,8701017,7552435
2022-07-02,50-59,30,1682,28249
2022-07-02,50-59,90,15295,146808
2022-07-02,50-59,120,51587,311224
2022-07-02,50-59,180,345130,3488044
2022-07-02,50-59,270,891910,7522935
2022-07-02,60-69,-1,7006298,6397222
2022-07-02,60-69,30,1406,24680
2022-07-02,60-69,90,10180,96011
2022-07-02,60-69,120,33981,179862
2022-07-02,60-69,180,232975,2382465
2022-07-02,60-69,270,485413,6358373
2022-07-02,70-79,-1,5681510,5299600
2022-07-02,70-79,30,966,18785
2022-07-02,70-79,90,6253,61114
2022-07-02,70-79,120,21610,102805
2022-07-02,70-79,180,138980,1520612
2022-07-02,70-79,270,253355,5259489
2022-07-02,80-89,-1,3576934,3341589
2022-07-02,80-89,30,859,13186
2022-07-02,80-89,90,4367,41986
2022-07-02,80-89,120,13793,61768
2022-07-02,80-89,180,70554,546129
2022-07-02,80-89,270,118062,3273917
2022-07-02,90+,-1,821849,702097
2022-07-02,90+,30,489,4634
2022-07-02,90+,90,1997,14103
2022-07-02,90+,120,5167,20013
2022-07-02,90+,180,20351,136863
2022-07-02,90+,270,32730,690080
2022-07-03,05-11,-1,1278171,0
2022-07-03,05-11,30,6806,0
2022-07-03,05-11,90,31559,0
2022-07-03,05-11,120,91866,0
2022-07-03,05-11,180,1251839,0
2022-07-03,05-11,270,1278171,0
2022-07-03,12-19,-1,3870989,2109863
2022-07-03,12-19,30,2705,23224
2022-07-03,12-19,90,18566,105513
2022-07-03,12-19,120,47401,274496
2022-07-03,12-19,180,417732,1888216
2022-07-03,12-19,270,1000667,2108304
2022-07-03,20-29,-1,5519580,4026692
2022-07-03,20-29,30,1496,22885
2022-07-03,20-29,90,12632,130105
2022-07-03,20-29,120,38412,338265
2022-07-03,20-29,180,254546,2819095
2022-07-03,20-29,270,870409,4021432
2022-07-03,30-39,-1,5941654,4357301
2022-07-03,30-39,30,1891,25267
2022-07-03,30-39,90,14900,143682
2022-07-03,30-39,120,44186,354365
2022-07-03,30-39,180,293487,2849934
2022-07-03,30-39,270,1017122,4348043
2022-07-03,40-49,-1,7551335,5981977
2022-07-03,40-49,30,1483,23875
2022-07-03,40-49,90,11898,134174
2022-07-03,40-49,120,38378,324583
2022-07-03,40-49,180,272290,3321520
2022-07-03,40-49,270,946639,5964624
2022-07-03,50-59,-1,8701022,7552511
2022-07-03,50-59,30,1607,27157
2022-07-03,50-59,90,14751,143522
2022-07-03,50-59,120,49270,302808
2022-07-03,50-59,180,339361,3368745
2022-07-03,50-59,270,882721,7520514
2022-07-03,60-69,-1,7006307,6397260
2022-07-03,60-69,30,1356,23829
2022-07-03,60-69,90,9841,94273
2022-07-03,60-69,120,32555,176321
2022-07-03,60-69,180,229524,2286572
2022-07-03,60-69,270,480445,6355576
2022-07-03,70-79,-1,5681511,5299637
2022-07-03,70-79,30,925,18171
2022-07-03,70-79,90,6054,60255
2022-07-03,70-79,120,20644,101168
2022-07-03,70-79,180,137190,1447823
2022-07-03,70-79,270,250831,5256960
2022-07-03,80-89,-1,3576937,3341610
2022-07-03,80-89,30,815,12755
2022-07-03,80-89,90,4248,41650
2022-07-03,80-89,120,13234,61010
2022-07-03,80-89,180,69794,526320
2022-07-03,80-89,270,117135,3254611
2022-07-03,90+,-1,821849,702100
2022-07-03,90+,30,469,4464
2022-07-03,90+,90,1966,14022
2022-07-03,90+,120,5009,19816
2022-07-03,90+,180,20178,132650
2022-07-03,90+,270,32521,686377
2022-07-04,05-11,-1,1278302,0
2022-07-04,05-11,30,6496,0
2022-07-04,05-11,90,31185,0
2022-07-04,05-11,120,86477,0
2022-07-04,05-11,180,1248407,0
2022-07-04,05-11,270,1278302,0
2022-07-04,12-19,-1,3871071,2110654
2022-07-04,12-19,30,2683,23341
2022-07-04,12-19,90,18072,103011
2022-07-04,12-19,120,46704,272042
2022-07-04,12-19,180,407586,1870015
2022-07-04,12-19,270,985918,2109043
2022-07-04,20-29,-1,5519625,4027669
2022-07-04,20-29,30,1493,23199
2022-07-04,20-29,90,12179,126886
2022-07-04,20-29,120,37940,335844
2022-07-04,20-29,180,249063,2747322
2022-07-04,20-29,270,857722,4021870
2022-07-04,30-39,-1,5941692,4358230
2022-07-04,30-39,30,1859,25369
2022-07-04,30-39,90,14405,140115
2022-07-04,30-39,120,43589,351881
2022-07-04,30-39,180,287789,2780481
2022-07-04,30-39,270,1003186,4347980
2022-07-04,40-49,-1,7551378,5982800
2022-07-04,40-49,30,1466,23876
2022-07-04,40-49,90,11491,131047
2022-07-04,40-49,120,37917,322388
2022-07-04,40-49,180,266653,3224612
2022-07-04,40-49,270,934533,5963788
2022-07-04,50-59,-1,8701057,7553394
2022-07-04,50-59,30,1588,27174
2022-07-04,50-59,90,14265,140731
2022-07-04,50-59,120,48632,301308
2022-07-04,50-59,180,334401,3249631
2022-07-04,50-59,270,873285,7518617
2022-07-04,60-69,-1,7006350,6398042
2022-07-04,60-69,30,1358,23987
2022-07-04,60-69,90,9528,93201
2022-07-04,60-69,120,32184,176093
2022-07-04,60-69,180,226748,2196246
2022-07-04,60-69,270,475571,6352953
2022-07-04,70-79,-1,5681533,5300264
2022-07-04,70-79,30,927,18438
2022-07-04,70-79,90,5903,59966
2022-07-04,70-79,120,20440,101349
2022-07-04,70-79,180,135769,1382171
2022-07-04,70-79,270,248306,5254838
2022-07-04,80-89,-1,3576961,3341966
2022-07-04,80-89,30,821,12850
2022-07-04,80-89,90,4168,41574
2022-07-04,80-89,120,13116,61139
2022-07-04,80-89,180,69214,507657
2022-07-04,80-89,270,116192,3237023
2022-07-04,90+,-1,821857,702206
2022-07-04,90+,30,463,4511
2022-07-04,90+,90,1936,14011
2022-07-04,90+,120,4957,19862
2022-07-04,90+,180,20013,128614
2022-07-04,90+,270,32259,682242
2022-07-05,05-11,-1,1278445,0
2022-07-05,05-11,30,6623,0
2022-07-05,05-11,90,30648,0
2022-07-05,05-11,120,83091,0
2022-07-05,05-11,180,1241101,0
2022-07-05,05-11,270,1278445,0
2022-07-05,12-19,-1,3871146,2111661
2022-07-05,12-19,30,2748,24308
2022-07-05,12-19,90,17526,100976
2022-07-05,12-19,120,44961,266131
2022-07-05,12-19,180,403728,1859476
2022-07-05,12-19,270,969350,2109970
2022-07-05,20-29,-1,5519701,4028947
2022-07-05,20-29,30,1558,24401
2022-07-05,20-29,90,11733,124222
2022-07-05,20-29,120,36508,326014
2022-07-05,20-29,180,246682,2709655
2022-07-05,20-29,270,844747,4022563
2022-07-05,30-39,-1,5941778,4359376
2022-07-05,30-39,30,1925,26388
2022-07-05,30-39,90,13942,137086
2022-07-05,30-39,120,41873,342580
2022-07-05,30-39,180,285172,2742403
2022-07-05,30-39,270,987305,4348133
2022-07-05,40-49,-1,7551420,5983877
2022-07-05,40-49,30,1498,24855
2022-07-05,40-49,90,11084,128330
2022-07-05,40-49,120,36366,314674
2022-07-05,40-49,180,264155,3172638
2022-07-05,40-49,270,919729,5963212
2022-07-05,50-59,-1,8701109,7554551
2022-07-05,50-59,30,1630,28250
2022-07-05,50-59,90,13783,138437
2022-07-05,50-59,120,46500,295389
2022-07-05,50-59,180,332146,3190009
2022-07-05,50-59,270,862102,7517085
2022-07-05,60-69,-1,7006405,6398985
2022-07-05,60-69,30,1406,24852
2022-07-05,60-69,90,9243,92305
2022-07-05,60-69,120,30646,173172
2022-07-05,60-69,180,225567,2158240
2022-07-05,60-69,270,470357,6350652
2022-07-05,70-79,-1,5681573,5301081
2022-07-05,70-79,30,966,19207
2022-07-05,70-79,90,5733,59792
2022-07-05,70-79,120,19404,100222
2022-07-05,70-79,180,135183,1359037
2022-07-05,70-79,270,245842,5253076
2022-07-05,80-89,-1,3576998,3342457
2022-07-05,80-89,30,856,13311
2022-07-05,80-89,90,4079,41604
2022-07-05,80-89,120,12543,60696
2022-07-05,80-89,180,69056,501371
2022-07-05,80-89,270,115321,3219939
2022-07-05,90+,-1,821879,702402
2022-07-05,90+,30,483,4699
2022-07-05,90+,90,1891,14053
2022-07-05,90+,120,4781,19753
2022-07-05,90+,180,19985,127544
2022-07-05,90+,270,32071,678239
2022-07-06,05-11,-1,1278635,0
2022-07-06,05-11,30,6688,0
2022-07-06,05-11,90,30315,0
2022-07-06,05-11,120,79319,0
2022-07-06,05-11,180,1224758,0
2022-07-06,05-11,270,1278635,0
2022-07-06,12-19,-1,3871244,2112510
2022-07-06,12-19,30,2726,24371
2022-07-06,12-19,90,17066,98494
2022-07-06,12-19,120,43353,260012
2022-07-06,12-19,180,391577,1839221
2022-07-06,12-19,270,953192,2110773
2022-07-06,20-29,-1,5519749,4030045
2022-07-06,20-29,30,1523,24565
2022-07-06,20-29,90,11253,121152
2022-07-06,20-29,120,35187,316841
2022-07-06,20-29,180,240436,2641238
2022-07-06,20-29,270,833022,4023350
2022-07-06,30-39,-1,5941833,4360451
2022-07-06,30-39,30,1892,26416
2022-07-06,30-39,90,13430,133732
2022-07-06,30-39,120,40362,334151
2022-07-06,30-39,180,277601,2671016
2022-07-06,30-39,270,971993,4348716
2022-07-06,40-49,-1,7551469,5984822
2022-07-06,40-49,30,1485,24801
2022-07-06,40-49,90,10598,125163
2022-07-06,40-49,120,34952,307285
2022-07-06,40-49,180,256945,3072497
2022-07-06,40-49,270,905086,5963381
2022-07-06,50-59,-1,8701168,7555583
2022-07-06,50-59,30,1626,28165
2022-07-06,50-59,90,13284,135652
2022-07-06,50-59,120,44434,289650
2022-07-06,50-59,180,325611,3071305
2022-07-06,50-59,270,850972,7516830
2022-07-06,60-69,-1,7006449,6400057
2022-07-06,60-69,30,1396,24973
2022-07-06,60-69,90,8961,91513
2022-07-06,60-69,120,29203,170605
2022-07-06,60-69,180,221541,2069311
2022-07-06,60-69,270,465993,6350084
2022-07-06,70-79,-1,5681614,5301877
2022-07-06,70-79,30,973,19335
2022-07-06,70-79,90,5567,59570
2022-07-06,70-79,120,18474,99083
2022-07-06,70-79,180,133183,1299655
2022-07-06,70-79,270,244213,5252482
2022-07-06,80-89,-1,3577024,3343006
2022-07-06,80-89,30,851,13477
2022-07-06,80-89,90,3982,41701
2022-07-06,80-89,120,11917,60223
2022-07-06,80-89,180,68218,485247
2022-07-06,80-89,270,114696,3207260
2022-07-06,90+,-1,821899,702593
2022-07-06,90+,30,488,4790
2022-07-06,90+,90,1871,14116
2022-07-06,90+,120,4631,19594
2022-07-06,90+,180,19817,124297
2022-07-06,90+,270,31995,675419
2022-07-07,05-11,-1,1278778,0
2022-07-07,05-11,30,6548,0
2022-07-07,05-11,90,29787,0
