data_somministrazione,area,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-12-11,LOM,2358,87365,8058728,1990328
2021-12-11,MAR,523,11962,1145570,290058
2021-12-11,MOL,110,2303,237154,74125
2021-12-11,PAB,1291,23988,373064,130444
2021-12-11,PAT,101,1024,417160,138518
2021-12-11,PIE,1906,29293,3304250,930669
2021-12-11,PUG,889,35556,3147760,834598
2021-12-11,SAR,463,10098,1260983,280405
2021-12-11,SIC,2357,23313,3471290,626393
2021-12-11,TOS,1252,19252,2975503,767572
2021-12-11,UMB,371,5990,683348,179805
2021-12-11,VDA,10,1452,90383,25949
2021-12-11,VEN,1982,43954,3723426,958746
2021-12-12,ABR,140,4241,997936,256425
2021-12-12,BAS,29,1781,426403,102298
2021-12-12,CAL,516,9274,1355841,281177
2021-12-12,CAM,1493,21740,4208344,1038993
2021-12-12,EMR,755,19475,3521993,901224
2021-12-12,FVG,107,9974,911588,223334
2021-12-12,LAZ,2076,30033,4562313,1249106
2021-12-12,LIG,120,2993,1175968,293327
2021-12-12,LOM,1167,61235,8059895,2051563
2021-12-12,MAR,294,4869,1145864,294927
2021-12-12,MOL,4,260,237158,74385
2021-12-12,PAB,710,14330,373774,144774
2021-12-12,PAT,44,727,417204,139245
2021-12-12,PIE,838,22698,3305088,953367
2021-12-12,PUG,366,15312,3148126,849910
2021-12-12,SAR,240,5428,1261223,285833
2021-12-12,SIC,1401,14175,3472691,640568
2021-12-12,TOS,649,16500,2976152,784072
2021-12-12,UMB,113,5273,683461,185078
2021-12-12,VDA,13,1231,90396,27180
2021-12-12,VEN,1238,31972,3724664,990718
2021-12-13,ABR,693,10903,998629,267328
2021-12-13,BAS,147,3557,426550,105855
2021-12-13,CAL,1179,11887,1357020,293064
2021-12-13,CAM,3591,37949,4211935,1076942
2021-12-13,EMR,1319,33942,3523312,935166
2021-12-13,FVG,519,8186,912107,231520
2021-12-13,LAZ,2510,50418,4564823,1299524
2021-12-13,LIG,1000,12322,1176968,305649
2021-12-13,LOM,3035,95486,8062930,2147049
2021-12-13,MAR,842,11463,1146706,306390
2021-12-13,MOL,103,2709,237261,77094
2021-12-13,PAB,234,2495,374008,147269
2021-12-13,PAT,207,2377,417411,141622
2021-12-13,PIE,1919,27149,3307007,980516
2021-12-13,PUG,1760,42511,3149886,892421
2021-12-13,SAR,818,13104,1262041,298937
2021-12-13,SIC,2504,26268,3475195,666836
2021-12-13,TOS,1284,23238,2977436,807310
2021-12-13,UMB,366,6431,683827,191509
2021-12-13,VDA,16,1227,90412,28407
2021-12-13,VEN,2123,44022,3726787,1034740
2021-12-14,ABR,504,10103,999133,277431
2021-12-14,BAS,163,3993,426713,109848
2021-12-14,CAL,927,12227,1357947,305291
2021-12-14,CAM,3405,40801,4215340,1117743
2021-12-14,EMR,1269,36046,3524581,971212
2021-12-14,FVG,304,10934,912411,242454
2021-12-14,LAZ,2540,53291,4567363,1352815
2021-12-14,LIG,895,12548,1177863,318197
2021-12-14,LOM,2771,97689,8065701,2244738
2021-12-14,MAR,663,14441,1147369,320831
2021-12-14,MOL,66,2464,237327,79558
2021-12-14,PAB,444,2202,374452,149471
2021-12-14,PAT,333,3142,417744,144764
2021-12-14,PIE,1655,29376,3308662,1009892
2021-12-14,PUG,2381,45167,3152267,937588
2021-12-14,SAR,684,14316,1262725,313253
2021-12-14,SIC,2517,28308,3477712,695144
2021-12-14,TOS,1213,25862,2978649,833172
2021-12-14,UMB,313,6730,684140,198239
2021-12-14,VDA,224,579,90636,28986
2021-12-14,VEN,1921,44009,3728708,1078749
2021-12-15,ABR,591,12039,999724,289470
2021-12-15,BAS,152,3842,426865,113690
2021-12-15,CAL,1378,14001,1359325,319292
2021-12-15,CAM,3197,40173,4218537,1157916
2021-12-15,EMR,1158,37137,3525739,1008349
2021-12-15,FVG,673,10908,913084,253362
2021-12-15,LAZ,2361,54886,4569724,1407701
2021-12-15,LIG,1044,14365,1178907,332562
2021-12-15,LOM,2430,96819,8068131,2341557
2021-12-15,MAR,547,13476,1147916,334307
2021-12-15,MOL,79,2959,237406,82517
2021-12-15,PAB,310,2130,374762,151601
2021-12-15,PAT,228,2882,417972,147646
2021-12-15,PIE,1801,30267,3310463,1040159
2021-12-15,PUG,1978,43620,3154245,981208
2021-12-15,SAR,545,14598,1263270,327851
2021-12-15,SIC,2499,29656,3480211,724800
2021-12-15,TOS,1867,33914,2980516,867086
2021-12-15,UMB,331,7136,684471,205375
2021-12-15,VDA,19,1409,90655,30395
2021-12-15,VEN,2171,50965,3730879,1129714
2021-12-16,ABR,731,11536,1000455,301006
2021-12-16,BAS,199,4527,427064,118217
2021-12-16,CAL,1147,12377,1360472,331669
2021-12-16,CAM,3327,38362,4221864,1196278
2021-12-16,EMR,1352,36930,3527091,1045279
2021-12-16,FVG,547,10560,913631,263922
2021-12-16,LAZ,2745,54972,4572469,1462673
2021-12-16,LIG,1079,13140,1179986,345702
2021-12-16,LOM,2784,98423,8070915,2439980
2021-12-16,MAR,690,14511,1148606,348818
2021-12-16,MOL,92,2421,237498,84938
2021-12-16,PAB,386,2620,375148,154221
2021-12-16,PAT,273,4206,418245,151852
2021-12-16,PIE,1965,31384,3312428,1071543
2021-12-16,PUG,2276,44978,3156521,1026186
2021-12-16,SAR,912,13890,1264182,341741
2021-12-16,SIC,2911,32808,3483122,757608
2021-12-16,TOS,1777,34692,2982293,901778
2021-12-16,UMB,360,7831,684831,213206
2021-12-16,VDA,14,972,90669,31367
2021-12-16,VEN,2344,49147,3733223,1178861
2021-12-17,ABR,659,12635,1001114,313641
2021-12-17,BAS,168,4152,427232,122369
2021-12-17,CAL,1452,14954,1361924,346623
2021-12-17,CAM,3712,45247,4225576,1241525
2021-12-17,EMR,1295,36590,3528386,1081869
2021-12-17,FVG,532,11374,914163,275296
2021-12-17,LAZ,2974,52133,4575443,1514806
2021-12-17,LIG,1072,12812,1181058,358514
2021-12-17,LOM,2782,96400,8073697,2536380
2021-12-17,MAR,772,14039,1149378,362857
2021-12-17,MOL,118,2283,237616,87221
2021-12-17,PAB,646,3530,375794,157751
2021-12-17,PAT,439,3215,418684,155067
2021-12-17,PIE,2230,31782,3314658,1103325
2021-12-17,PUG,1909,44971,3158430,1071157
2021-12-17,SAR,913,13015,1265095,354756
2021-12-17,SIC,3112,31639,3486234,789247
2021-12-17,TOS,1534,29969,2983827,931747
2021-12-17,UMB,361,8265,685192,221471
2021-12-17,VDA,152,1004,90821,32371
2021-12-17,VEN,2550,47192,3735773,1226053
2021-12-18,ABR,385,7834,1001499,321475
2021-12-18,BAS,245,4808,427477,127177
2021-12-18,CAL,1251,16444,1363175,363067
2021-12-18,CAM,3097,42917,4228673,1284442
2021-12-18,EMR,1447,34454,3529833,1116323
2021-12-18,FVG,269,12210,914432,287506
2021-12-18,LAZ,4463,44841,4579906,1559647
2021-12-18,LIG,979,9241,1182037,367755
2021-12-18,LOM,2574,90776,8076271,2627156
2021-12-18,MAR,551,14757,1149929,377614
2021-12-18,MOL,86,2452,237702,89673
2021-12-18,PAB,1281,3419,377075,161170
2021-12-18,PAT,203,1281,418887,156348
2021-12-18,PIE,2075,30166,3316733,1133491
2021-12-18,PUG,1174,34998,3159604,1106155
2021-12-18,SAR,375,13150,1265470,367906
2021-12-18,SIC,2876,29420,3489110,818667
2021-12-18,TOS,1253,20560,2985080,952307
2021-12-18,UMB,398,5967,685590,227438
2021-12-18,VDA,23,1507,90844,33878
2021-12-18,VEN,2078,47562,3737851,1273615
2021-12-19,ABR,148,4023,1001647,325498
2021-12-19,BAS,174,1315,427651,128492
2021-12-19,CAL,505,9962,1363680,373029
2021-12-19,CAM,1734,26884,4230407,1311326
2021-12-19,EMR,628,20278,3530461,1136601
2021-12-19,FVG,99,8332,914531,295838
2021-12-19,LAZ,3438,35804,4583344,1595451
2021-12-19,LIG,225,3434,1182262,371189
2021-12-19,LOM,1457,64693,8077728,2691849
2021-12-19,MAR,168,5724,1150097,383338
2021-12-19,MOL,28,738,237730,90411
2021-12-19,PAB,26,1039,377101,162209
2021-12-19,PAT,78,753,418965,157101
2021-12-19,PIE,1208,22021,3317941,1155512
2021-12-19,PUG,357,13616,3159961,1119771
2021-12-19,SAR,240,7849,1265710,375755
2021-12-19,SIC,1657,16908,3490767,835575
2021-12-19,TOS,808,16268,2985888,968575
2021-12-19,UMB,93,4777,685683,232215
2021-12-19,VDA,26,1436,90870,35314
2021-12-19,VEN,2065,34685,3739916,1308300
2021-12-20,ABR,948,10236,1002595,335734
2021-12-20,BAS,208,3922,427859,132414
2021-12-20,CAL,1272,12148,1364952,385177
2021-12-20,CAM,3350,41456,4233757,1352782
2021-12-20,EMR,1734,35738,3532195,1172339
2021-12-20,FVG,533,9102,915064,304940
2021-12-20,LAZ,3929,48628,4587273,1644079
2021-12-20,LIG,1321,11750,1183583,382939
2021-12-20,LOM,3698,97565,8081426,2789414
2021-12-20,MAR,844,11774,1150941,395112
2021-12-20,MOL,149,2670,237879,93081
2021-12-20,PAB,356,2211,377457,164420
2021-12-20,PAT,285,2849,419250,159950
2021-12-20,PIE,2030,29602,3319971,1185114
2021-12-20,PUG,2062,40373,3162023,1160144
2021-12-20,SAR,699,13469,1266409,389224
2021-12-20,SIC,2946,28879,3493713,864454
2021-12-20,TOS,1295,22235,2987183,990810
2021-12-20,UMB,401,6934,686084,239149
2021-12-20,VDA,33,1207,90903,36521
2021-12-20,VEN,2564,44751,3742480,1353051
2021-12-21,ABR,697,10554,1003292,346288
2021-12-21,BAS,223,4234,428082,136648
2021-12-21,CAL,1074,10944,1366026,396121
2021-12-21,CAM,3385,39760,4237142,1392542
2021-12-21,EMR,1757,38074,3533952,1210413
2021-12-21,FVG,434,9985,915498,314925
2021-12-21,LAZ,3801,50625,4591074,1694704
2021-12-21,LIG,1335,12713,1184918,395652
2021-12-21,LOM,3507,99491,8084933,2888905
2021-12-21,MAR,977,14838,1151918,409950
2021-12-21,MOL,124,2186,238003,95267
2021-12-21,PAB,236,2222,377693,166642
2021-12-21,PAT,429,3910,419679,163860
2021-12-21,PIE,1827,31072,3321798,1216186
2021-12-21,PUG,2370,42752,3164393,1202896
2021-12-21,SAR,843,14570,1267252,403794
2021-12-21,SIC,2763,26910,3496476,891364
2021-12-21,TOS,1466,25268,2988649,1016078
2021-12-21,UMB,364,7483,686448,246632
2021-12-21,VDA,169,614,91072,37135
2021-12-21,VEN,2624,45211,3745104,1398262
2021-12-22,ABR,627,9564,1003919,355852
2021-12-22,BAS,216,3899,428298,140547
2021-12-22,CAL,1402,12777,1367428,408898
2021-12-22,CAM,2545,36369,4239687,1428911
2021-12-22,EMR,1560,37608,3535512,1248021
2021-12-22,FVG,474,11204,915972,326129
2021-12-22,LAZ,3245,48345,4594319,1743049
2021-12-22,LIG,1119,11951,1186037,407603
2021-12-22,LOM,3521,98007,8088454,2986912
2021-12-22,MAR,960,13180,1152878,423130
2021-12-22,MOL,122,2376,238125,97643
2021-12-22,PAB,1105,2530,378798,169172
2021-12-22,PAT,369,3151,420048,167011
2021-12-22,PIE,1820,30502,3323618,1246688
2021-12-22,PUG,2012,36063,3166405,1238959
2021-12-22,SAR,649,14062,1267901,417856
2021-12-22,SIC,2665,27026,3499141,918390
2021-12-22,TOS,1996,34387,2990645,1050465
2021-12-22,UMB,326,7999,686774,254631
2021-12-22,VDA,17,1351,91089,38486
2021-12-22,VEN,2721,42385,3747825,1440647
2021-12-23,ABR,697,7096,1004616,362948
2021-12-23,BAS,184,3059,428482,143606
2021-12-23,CAL,929,8875,1368357,417773
2021-12-23,CAM,1990,25373,4241677,1454284
2021-12-23,EMR,2026,36062,3537538,1284083
2021-12-23,FVG,733,10059,916705,336188
2021-12-23,LAZ,3235,42595,4597554,1785644
2021-12-23,LIG,1212,10387,1187249,417990
2021-12-23,LOM,3442,95822,8091896,3082734
2021-12-23,MAR,755,11964,1153633,435094
2021-12-23,MOL,164,1687,238289,99330
2021-12-23,PAB,779,2118,379577,171290
2021-12-23,PAT,442,3799,420490,170810
2021-12-23,PIE,1888,28113,3325506,1274801
2021-12-23,PUG,1685,30111,3168090,1269070
2021-12-23,SAR,696,9975,1268597,427831
2021-12-23,SIC,2124,21269,3501265,939659
2021-12-23,TOS,1916,29423,2992561,1079888
2021-12-23,UMB,368,8095,687142,262726
2021-12-23,VDA,22,1057,91111,39543
2021-12-23,VEN,2984,39992,3750809,1480639
2021-12-24,ABR,101,1855,1004717,364803
2021-12-24,BAS,187,2214,428669,145820
2021-12-24,CAL,231,3344,1368588,421117
2021-12-24,CAM,634,9174,4242311,1463458
2021-12-24,EMR,1035,22411,3538573,1306494
2021-12-24,FVG,173,3878,916878,340066
2021-12-24,LAZ,1879,27833,4599433,1813477
2021-12-24,LIG,708,7377,1187957,425367
2021-12-24,LOM,1477,50893,8093373,3133627
2021-12-24,MAR,174,3393,1153807,438487
2021-12-24,MOL,72,962,238361,100292
2021-12-24,PAB,66,545,379643,171835
2021-12-24,PAT,202,1332,420692,172142
2021-12-24,PIE,1486,16690,3326992,1291491
2021-12-24,PUG,277,7967,3168367,1277037
2021-12-24,SAR,248,3545,1268845,431376
2021-12-24,SIC,698,9101,3501963,948760
2021-12-24,TOS,997,9337,2993558,1089225
2021-12-24,UMB,215,3472,687357,266198
2021-12-24,VDA,49,322,91160,39865
2021-12-24,VEN,2212,25191,3753021,1505830
2021-12-25,ABR,1,64,1004718,364867
2021-12-25,BAS,0,0,428669,145820
2021-12-25,CAL,21,1018,1368609,422135
2021-12-25,CAM,60,1493,4242371,1464951
2021-12-25,EMR,118,4821,3538691,1311315
2021-12-25,FVG,0,1,916878,340067
2021-12-25,LAZ,1109,11767,4600542,1825244
2021-12-25,LIG,0,17,1187957,425384
2021-12-25,LOM,95,4044,8093468,3137671
2021-12-25,MAR,15,207,1153822,438694
2021-12-25,MOL,0,1,238361,100293
2021-12-25,PAB,0,2,379643,171837
2021-12-25,PAT,0,0,420692,172142
2021-12-25,PIE,137,2447,3327129,1293938
2021-12-25,PUG,4,595,3168371,1277632
2021-12-25,SAR,2,8,1268847,431384
2021-12-25,SIC,60,1544,3502023,950304
2021-12-25,TOS,473,4620,2994031,1093845
2021-12-25,UMB,8,393,687365,266591
2021-12-25,VDA,0,0,91160,39865
2021-12-25,VEN,0,11,3753021,1505841
2021-12-26,ABR,96,800,1004814,365667
2021-12-26,BAS,0,51,428669,145871
2021-12-26,CAL,240,6581,1368849,428716
2021-12-26,CAM,723,12238,4243094,1477189
2021-12-26,EMR,334,14410,3539025,1325725
2021-12-26,FVG,6,234,916884,340301
2021-12-26,LAZ,2343,21464,4602885,1846708
2021-12-26,LIG,7,207,1187964,425591
2021-12-26,LOM,748,42242,8094216,3179913
2021-12-26,MAR,80,1266,1153902,439960
2021-12-26,MOL,2,16,238363,100309
2021-12-26,PAB,0,6,379643,171843
2021-12-26,PAT,7,0,420699,172142
2021-12-26,PIE,1081,11771,3328210,1305709
2021-12-26,PUG,57,2253,3168428,1279885
2021-12-26,SAR,20,33,1268867,431417
2021-12-26,SIC,788,15286,3502811,965590
2021-12-26,TOS,959,9075,2994990,1102920
2021-12-26,UMB,40,1045,687405,267636
2021-12-26,VDA,0,12,91160,39877
2021-12-26,VEN,1238,20084,3754259,1525925
2021-12-27,ABR,735,10827,1005549,376494
2021-12-27,BAS,353,4979,429022,150850
2021-12-27,CAL,1876,17014,1370725,445730
2021-12-27,CAM,5003,57184,4248097,1534373
2021-12-27,EMR,3460,37010,3542485,1362735
2021-12-27,FVG,1055,9160,917939,349461
2021-12-27,LAZ,4700,46611,4607585,1893319
2021-12-27,LIG,2249,11360,1190213,436951
2021-12-27,LOM,4745,92976,8098961,3272889
2021-12-27,MAR,1107,12409,1155009,452369
2021-12-27,MOL,273,2798,238636,103107
2021-12-27,PAB,312,1544,379955,173387
2021-12-27,PAT,1077,4381,421776,176523
2021-12-27,PIE,4087,27111,3332297,1332820
2021-12-27,PUG,2834,43153,3171262,1323038
2021-12-27,SAR,904,12856,1269771,444273
2021-12-27,SIC,3279,37644,3506090,1003234
2021-12-27,TOS,2074,24518,2997064,1127438
2021-12-27,UMB,673,6873,688078,274509
2021-12-27,VDA,17,1009,91177,40886
2021-12-27,VEN,6011,43265,3760270,1569190
2021-12-28,ABR,937,11831,1006486,388325
2021-12-28,BAS,238,5517,429260,156367
2021-12-28,CAL,1523,17975,1372248,463705
2021-12-28,CAM,4561,58976,4252658,1593349
2021-12-28,EMR,2473,38645,3544958,1401380
2021-12-28,FVG,706,10884,918645,360345
2021-12-28,LAZ,4538,51227,4612123,1944546
2021-12-28,LIG,1956,13570,1192169,450521
2021-12-28,LOM,4734,100035,8103695,3372924
2021-12-28,MAR,1184,14871,1156193,467240
2021-12-28,MOL,153,2630,238789,105737
2021-12-28,PAB,496,1839,380451,175226
2021-12-28,PAT,628,3609,422404,180132
2021-12-28,PIE,3700,31576,3335997,1364396
2021-12-28,PUG,3693,49979,3174955,1373017
2021-12-28,SAR,1105,16031,1270876,460304
2021-12-28,SIC,2969,41877,3509059,1045111
2021-12-28,TOS,1873,28577,2998937,1156015
2021-12-28,UMB,589,8277,688667,282786
2021-12-28,VDA,151,853,91328,41739
2021-12-28,VEN,4281,45457,3764551,1614647
2021-12-29,ABR,942,13299,1007428,401624
2021-12-29,BAS,198,4372,429458,160739
2021-12-29,CAL,1305,20319,1373553,484024
2021-12-29,CAM,3494,55018,4256152,1648367
2021-12-29,EMR,2050,39092,3547008,1440472
2021-12-29,FVG,755,11649,919400,371994
2021-12-29,LAZ,3635,49938,4615758,1994484
2021-12-29,LIG,1027,12879,1193196,463400
2021-12-29,LOM,3734,99401,8107429,3472325
2021-12-29,MAR,1121,13349,1157314,480589
2021-12-29,MOL,138,2749,238927,108486
2021-12-29,PAB,594,2286,381045,177512
2021-12-29,PAT,1133,4518,423537,184650
2021-12-29,PIE,2645,31425,3338642,1395821
2021-12-29,PUG,2540,45308,3177495,1418325
2021-12-29,SAR,667,15219,1271543,475523
2021-12-29,SIC,2476,40376,3511535,1085487
2021-12-29,TOS,1899,35588,3000836,1191603
2021-12-29,UMB,570,8487,689237,291273
2021-12-29,VDA,21,1241,91349,42980
2021-12-29,VEN,3438,44151,3767989,1658798
2021-12-30,ABR,584,10966,1008012,412590
2021-12-30,BAS,252,5213,429710,165952
2021-12-30,CAL,1008,16095,1374561,500119
2021-12-30,CAM,2899,42217,4259051,1690584
2021-12-30,EMR,1979,38516,3548987,1478988
2021-12-30,FVG,834,9705,920234,381699
2021-12-30,LAZ,3448,48771,4619206,2043255
2021-12-30,LIG,1098,10929,1194294,474329
2021-12-30,LOM,3600,97550,8111029,3569875
2021-12-30,MAR,874,12181,1158188,492770
2021-12-30,MOL,170,2573,239097,111059
2021-12-30,PAB,1138,2584,382183,180096
2021-12-30,PAT,286,3604,423823,188254
2021-12-30,PIE,2449,28325,3341091,1424146
2021-12-30,PUG,2223,38734,3179718,1457059
2021-12-30,SAR,887,15053,1272430,490576
2021-12-30,SIC,2372,35814,3513907,1121301
2021-12-30,TOS,2098,32320,3002934,1223923
2021-12-30,UMB,460,8909,689697,300182
2021-12-30,VDA,12,880,91361,43860
2021-12-30,VEN,3197,38912,3771186,1697710
2021-12-31,ABR,167,3393,1008179,415983
2021-12-31,BAS,127,3395,429837,169347
2021-12-31,CAL,371,8152,1374932,508271
2021-12-31,CAM,1083,15995,4260134,1706579
2021-12-31,EMR,1244,24360,3550231,1503348
2021-12-31,FVG,346,5102,920580,386801
2021-12-31,LAZ,1888,29397,4621094,2072652
2021-12-31,LIG,594,7773,1194888,482102
2021-12-31,LOM,1723,55772,8112752,3625647
2021-12-31,MAR,161,4311,1158349,497081
2021-12-31,MOL,84,1995,239181,113054
2021-12-31,PAB,41,542,382224,180638
2021-12-31,PAT,115,1014,423938,189268
2021-12-31,PIE,1351,17000,3342442,1441146
2021-12-31,PUG,585,10879,3180303,1467938
2021-12-31,SAR,289,4797,1272719,495373
2021-12-31,SIC,1039,16220,3514946,1137521
2021-12-31,TOS,1091,10825,3004025,1234748
2021-12-31,UMB,262,3439,689959,303621
2021-12-31,VDA,74,235,91435,44095
2021-12-31,VEN,1500,22809,3772686,1720519
2022-01-01,ABR,0,48,1008179,416031
2022-01-01,BAS,3,23,429840,169370
2022-01-01,CAL,52,2799,1374984,511070
2022-01-01,CAM,185,5894,4260319,1712473
2022-01-01,EMR,235,7976,3550466,1511324
2022-01-01,FVG,3,0,920583,386801
2022-01-01,LAZ,1429,19263,4622523,2091915
2022-01-01,LIG,1,29,1194889,482131
2022-01-01,LOM,354,8939,8113106,3634586
2022-01-01,MAR,13,448,1158362,497529
2022-01-01,MOL,0,10,239181,113064
2022-01-01,PAB,0,1,382224,180639
2022-01-01,PAT,14,1,423952,189269
2022-01-01,PIE,189,3967,3342631,1445113
2022-01-01,PUG,7,367,3180310,1468305
2022-01-01,SAR,0,104,1272719,495477
2022-01-01,SIC,297,6447,3515243,1143968
2022-01-01,TOS,674,7288,3004699,1242036
2022-01-01,UMB,14,119,689973,303740
2022-01-01,VDA,0,0,91435,44095
2022-01-01,VEN,29,1092,3772715,1721611
2022-01-02,ABR,356,7081,1008535,423112
2022-01-02,BAS,128,1553,429968,170923
2022-01-02,CAL,513,12111,1375497,523181
2022-01-02,CAM,2019,32828,4262338,1745301
2022-01-02,EMR,1949,24779,3552415,1536103
2022-01-02,FVG,279,7920,920862,394721
2022-01-02,LAZ,3802,34419,4626325,2126334
2022-01-02,LIG,139,819,1195028,482950
2022-01-02,LOM,2311,49939,8115417,3684525
2022-01-02,MAR,176,1643,1158538,499172
2022-01-02,MOL,16,48,239197,113112
2022-01-02,PAB,13,28,382237,180667
2022-01-02,PAT,91,1055,424043,190324
2022-01-02,PIE,3443,17616,3346074,1462729
2022-01-02,PUG,353,7975,3180663,1476280
2022-01-02,SAR,147,1997,1272866,497474
2022-01-02,SIC,2009,25610,3517252,1169578
2022-01-02,TOS,1856,18215,3006555,1260251
2022-01-02,UMB,306,3823,690279,307563
2022-01-02,VDA,20,1429,91455,45524
2022-01-02,VEN,2878,25833,3775593,1747444
2022-01-03,ABR,965,11880,1009500,434992
2022-01-03,BAS,290,6153,430258,177076
2022-01-03,CAL,1864,20756,1377361,543937
2022-01-03,CAM,4620,61739,4266958,1807040
2022-01-03,EMR,3739,36780,3556154,1572883
2022-01-03,FVG,929,7670,921791,402391
2022-01-03,LAZ,4260,51283,4630585,2177617
2022-01-03,LIG,1632,12003,1196660,494953
2022-01-03,LOM,5884,89456,8121301,3773981
2022-01-03,MAR,1437,10858,1159975,510030
2022-01-03,MOL,219,2793,239416,115905
2022-01-03,PAB,701,1361,382938,182028
2022-01-03,PAT,312,2457,424355,192781
2022-01-03,PIE,3959,33803,3350033,1496532
2022-01-03,PUG,3320,42537,3183983,1518817
2022-01-03,SAR,1118,12634,1273984,510108
2022-01-03,SIC,4127,43027,3521379,1212605
2022-01-03,TOS,2300,24477,3008855,1284728
2022-01-03,UMB,953,7366,691232,314929
2022-01-03,VDA,29,1009,91484,46533
2022-01-03,VEN,5243,39986,3780836,1787430
2022-01-04,ABR,1052,12930,1010552,447922
2022-01-04,BAS,261,6855,430519,183931
2022-01-04,CAL,1538,23279,1378899,567216
2022-01-04,CAM,4926,63307,4271884,1870347
2022-01-04,EMR,3120,37556,3559274,1610439
2022-01-04,FVG,724,10264,922515,412655
2022-01-04,LAZ,4239,54674,4634824,2232291
2022-01-04,LIG,1535,13945,1198195,508898
2022-01-04,LOM,5022,91472,8126323,3865453
2022-01-04,MAR,1612,15055,1161587,525085
2022-01-04,MOL,170,2474,239586,118379
2022-01-04,PAB,886,1346,383824,183374
2022-01-04,PAT,525,3437,424880,196218
2022-01-04,PIE,3450,37369,3353483,1533901
2022-01-04,PUG,3931,53379,3187914,1572196
2022-01-04,SAR,1038,15721,1275022,525829
2022-01-04,SIC,4568,48069,3525947,1260674
2022-01-04,TOS,2450,30111,3011305,1314839
2022-01-04,UMB,685,8134,691917,323063
2022-01-04,VDA,305,710,91789,47243
2022-01-04,VEN,4389,42012,3785225,1829442
2022-01-05,ABR,828,13429,1011380,461351
2022-01-05,BAS,201,6569,430720,190500
2022-01-05,CAL,1814,23980,1380713,591196
2022-01-05,CAM,4128,63366,4276012,1933713
2022-01-05,EMR,2738,38688,3562012,1649127
2022-01-05,FVG,1422,10333,923937,422988
2022-01-05,LAZ,4205,51206,4639029,2283497
2022-01-05,LIG,1159,13710,1199354,522608
2022-01-05,LOM,4045,93422,8130368,3958875
2022-01-05,MAR,1469,15314,1163056,540399
2022-01-05,MOL,174,2837,239760,121216
2022-01-05,PAB,547,2209,384371,185583
2022-01-05,PAT,425,3048,425305,199266
2022-01-05,PIE,3082,40186,3356565,1574087
2022-01-05,PUG,2958,40099,3190872,1612295
2022-01-05,SAR,1071,12214,1276093,538043
2022-01-05,SIC,3657,47204,3529604,1307878
2022-01-05,TOS,2838,32088,3014143,1346927
2022-01-05,UMB,555,8279,692472,331342
2022-01-05,VDA,18,1525,91807,48768
2022-01-05,VEN,3467,40702,3788692,1870144
2022-01-06,ABR,239,4902,1011619,466253
2022-01-06,BAS,94,1149,430814,191649
2022-01-06,CAL,1130,13200,1381843,604396
2022-01-06,CAM,2928,35147,4278940,1968860
2022-01-06,EMR,1204,21093,3563216,1670220
