data_somministrazione,fascia_anagrafica,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2022-01-05,90+,173,4141,801693,573510
2022-01-06,05-11,7399,0,36660,0
2022-01-06,12-19,3912,11546,3466695,251859
2022-01-06,20-29,2451,38945,5272132,1318763
2022-01-06,30-39,2690,39222,5655430,1616391
2022-01-06,40-49,2529,53051,7286107,2810934
2022-01-06,50-59,2292,60775,8367894,4364225
2022-01-06,60-69,1233,38948,6779697,4240256
2022-01-06,70-79,623,23949,5545329,3941476
2022-01-06,80-89,194,6776,3507368,2840777
2022-01-06,90+,50,1264,801743,574774
2022-01-07,05-11,16457,0,53117,0
2022-01-07,12-19,12215,21100,3478910,272959
2022-01-07,20-29,6279,69510,5278411,1388273
2022-01-07,30-39,7603,72455,5663033,1688846
2022-01-07,40-49,7227,101088,7293334,2912022
2022-01-07,50-59,6560,119736,8374454,4483961
2022-01-07,60-69,4059,89997,6783756,4330253
2022-01-07,70-79,2035,60173,5547364,4001649
2022-01-07,80-89,861,16672,3508229,2857449
2022-01-07,90+,189,3437,801932,578211
2022-01-08,05-11,23164,0,76281,0
2022-01-08,12-19,10950,20720,3489860,293679
2022-01-08,20-29,4676,61020,5283087,1449293
2022-01-08,30-39,5851,68261,5668884,1757107
2022-01-08,40-49,5616,95698,7298950,3007720
2022-01-08,50-59,5264,114746,8379718,4598707
2022-01-08,60-69,2918,76640,6786674,4406893
2022-01-08,70-79,1489,49634,5548853,4051283
2022-01-08,80-89,579,13851,3508808,2871300
2022-01-08,90+,130,2790,802062,581001
2022-01-09,05-11,20518,0,96799,0
2022-01-09,12-19,6563,16294,3496423,309973
2022-01-09,20-29,2942,41637,5286029,1490930
2022-01-09,30-39,3450,45443,5672334,1802550
2022-01-09,40-49,3299,62345,7302249,3070065
2022-01-09,50-59,3169,71953,8382887,4670660
2022-01-09,60-69,1538,45784,6788212,4452677
2022-01-09,70-79,770,27486,5549623,4078769
2022-01-09,80-89,352,7474,3509160,2878774
2022-01-09,90+,54,1265,802116,582266
2022-01-10,05-11,16293,0,113092,0
2022-01-10,12-19,10314,29549,3506737,339522
2022-01-10,20-29,6560,68528,5292589,1559458
2022-01-10,30-39,7387,71858,5679721,1874408
2022-01-10,40-49,7032,95753,7309281,3165818
2022-01-10,50-59,6543,110655,8389430,4781315
2022-01-10,60-69,3830,89091,6792042,4541768
2022-01-10,70-79,2023,59016,5551646,4137785
2022-01-10,80-89,731,14900,3509891,2893674
2022-01-10,90+,170,2908,802286,585174
2022-01-11,05-11,17484,0,130576,0
2022-01-11,12-19,9743,32852,3516480,372374
2022-01-11,20-29,6382,71850,5298971,1631308
2022-01-11,30-39,7187,77729,5686908,1952137
2022-01-11,40-49,6841,102769,7316122,3268587
2022-01-11,50-59,6458,117615,8395888,4898930
2022-01-11,60-69,4028,95725,6796070,4637493
2022-01-11,70-79,2176,65995,5553822,4203780
2022-01-11,80-89,953,18349,3510844,2912023
2022-01-11,90+,230,4083,802516,589257
2022-01-12,05-11,19250,0,149826,0
2022-01-12,12-19,8669,32213,3525149,404587
2022-01-12,20-29,5702,70752,5304673,1702060
2022-01-12,30-39,6395,77003,5693303,2029140
2022-01-12,40-49,5856,102509,7321978,3371096
2022-01-12,50-59,5744,115399,8401632,5014329
2022-01-12,60-69,3542,94253,6799612,4731746
2022-01-12,70-79,1989,65914,5555811,4269694
2022-01-12,80-89,823,18964,3511667,2930987
2022-01-12,90+,249,4259,802765,593516
2022-01-13,05-11,19319,0,169145,0
2022-01-13,12-19,8584,32449,3533733,437036
2022-01-13,20-29,5655,72131,5310328,1774191
2022-01-13,30-39,6411,78496,5699714,2107636
2022-01-13,40-49,5934,103089,7327912,3474185
2022-01-13,50-59,5630,115067,8407262,5129396
2022-01-13,60-69,3525,90572,6803137,4822318
2022-01-13,70-79,2109,64316,5557920,4334010
2022-01-13,80-89,937,19578,3512604,2950565
2022-01-13,90+,261,4663,803026,598179
2022-01-14,05-11,10997,0,180142,0
2022-01-14,12-19,7671,41201,3541404,478237
2022-01-14,20-29,5124,72492,5315452,1846683
2022-01-14,30-39,5813,82618,5705527,2190254
2022-01-14,40-49,5618,110183,7333530,3584368
2022-01-14,50-59,5352,119726,8412614,5249122
2022-01-14,60-69,3231,84344,6806368,4906662
2022-01-14,70-79,1667,56417,5559587,4390427
2022-01-14,80-89,856,17312,3513460,2967877
2022-01-14,90+,229,4257,803255,602436
2022-01-15,05-11,6875,0,187017,0
2022-01-15,12-19,7993,48476,3549397,526713
2022-01-15,20-29,4522,71500,5319974,1918183
2022-01-15,30-39,5193,81585,5710720,2271839
2022-01-15,40-49,5035,112248,7338565,3696616
2022-01-15,50-59,4731,119603,8417345,5368725
2022-01-15,60-69,2525,72992,6808893,4979654
2022-01-15,70-79,1362,44339,5560949,4434766
2022-01-15,80-89,667,15608,3514127,2983485
2022-01-15,90+,176,3572,803431,606008
2022-01-16,05-11,12101,0,199118,0
2022-01-16,12-19,5496,42905,3554893,569618
2022-01-16,20-29,2654,44479,5322628,1962662
2022-01-16,30-39,2984,47215,5713704,2319054
2022-01-16,40-49,2725,63894,7341290,3760510
2022-01-16,50-59,2615,68276,8419960,5437001
2022-01-16,60-69,1351,41171,6810244,5020825
2022-01-16,70-79,653,24445,5561602,4459211
2022-01-16,80-89,366,7909,3514493,2991394
2022-01-16,90+,67,1552,803498,607560
2022-01-17,05-11,19444,0,218562,0
2022-01-17,12-19,8033,36183,3562926,605801
2022-01-17,20-29,5416,68876,5328044,2031538
2022-01-17,30-39,5760,71447,5719464,2390501
2022-01-17,40-49,5302,91565,7346592,3852075
2022-01-17,50-59,4925,91671,8424885,5528672
2022-01-17,60-69,3116,69143,6813360,5089968
2022-01-17,70-79,1710,43834,5563312,4503045
2022-01-17,80-89,721,13832,3515214,3005226
2022-01-17,90+,168,3087,803666,610647
2022-01-18,05-11,24147,0,242709,0
2022-01-18,12-19,7764,39966,3570690,645767
2022-01-18,20-29,5146,70527,5333190,2102065
2022-01-18,30-39,5461,72591,5724925,2463092
2022-01-18,40-49,5025,93079,7351617,3945154
2022-01-18,50-59,4828,95480,8429713,5624152
2022-01-18,60-69,2961,75457,6816321,5165425
2022-01-18,70-79,1783,50140,5565095,4553185
2022-01-18,80-89,856,15917,3516070,3021143
2022-01-18,90+,239,3842,803905,614489
2022-01-19,05-11,25633,0,268342,0
2022-01-19,12-19,7260,40627,3577950,686394
2022-01-19,20-29,4694,69199,5337884,2171264
2022-01-19,30-39,4989,69687,5729914,2532779
2022-01-19,40-49,4527,88994,7356144,4034148
2022-01-19,50-59,4359,92423,8434072,5716575
2022-01-19,60-69,2815,73704,6819136,5239129
2022-01-19,70-79,1663,47642,5566758,4600827
2022-01-19,80-89,823,16456,3516893,3037599
2022-01-19,90+,272,4034,804177,618523
2022-01-20,05-11,22117,0,290459,0
2022-01-20,12-19,7318,41609,3585268,728003
2022-01-20,20-29,4875,68708,5342759,2239972
2022-01-20,30-39,5078,70772,5734992,2603551
2022-01-20,40-49,4746,87075,7360890,4121223
2022-01-20,50-59,4478,91160,8438550,5807735
2022-01-20,60-69,2882,72392,6822018,5311521
2022-01-20,70-79,1623,47061,5568381,4647888
2022-01-20,80-89,835,16025,3517728,3053624
2022-01-20,90+,228,3995,804405,622518
2022-01-21,05-11,14268,0,304727,0
2022-01-21,12-19,6023,43210,3591291,771213
2022-01-21,20-29,4186,68989,5346945,2308961
2022-01-21,30-39,4577,75107,5739569,2678658
2022-01-21,40-49,4285,93126,7365175,4214349
2022-01-21,50-59,4001,91947,8442551,5899682
2022-01-21,60-69,2345,64226,6824363,5375747
2022-01-21,70-79,1334,39838,5569715,4687726
2022-01-21,80-89,683,13933,3518411,3067557
2022-01-21,90+,198,3471,804603,625989
2022-01-22,05-11,10074,0,314801,0
2022-01-22,12-19,4941,52445,3596232,823658
2022-01-22,20-29,3070,65694,5350015,2374655
2022-01-22,30-39,3521,71205,5743090,2749863
2022-01-22,40-49,3158,91705,7368333,4306054
2022-01-22,50-59,3148,91235,8445699,5990917
2022-01-22,60-69,1602,52333,6825965,5428080
2022-01-22,70-79,917,30291,5570632,4718017
2022-01-22,80-89,444,11783,3518855,3079340
2022-01-22,90+,108,2892,804711,628881
2022-01-23,05-11,19985,0,334786,0
2022-01-23,12-19,4604,38446,3600836,862104
2022-01-23,20-29,2074,39521,5352089,2414176
2022-01-23,30-39,2224,40525,5745314,2790388
2022-01-23,40-49,2111,52384,7370444,4358438
2022-01-23,50-59,2032,52823,8447731,6043740
2022-01-23,60-69,954,28359,6826919,5456439
2022-01-23,70-79,499,16147,5571131,4734164
2022-01-23,80-89,263,5893,3519118,3085233
2022-01-23,90+,55,1262,804766,630143
2022-01-24,05-11,25048,0,359834,0
2022-01-24,12-19,7660,39604,3608496,901708
2022-01-24,20-29,4539,68268,5356628,2482444
2022-01-24,30-39,4976,66752,5750290,2857140
2022-01-24,40-49,4476,80186,7374920,4438624
2022-01-24,50-59,4385,79355,8452116,6123095
2022-01-24,60-69,2692,55744,6829611,5512183
2022-01-24,70-79,1439,33539,5572570,4767703
2022-01-24,80-89,663,11306,3519781,3096539
2022-01-24,90+,186,2443,804952,632586
2022-01-25,05-11,29681,0,389515,0
2022-01-25,12-19,8088,41089,3616584,942797
2022-01-25,20-29,4539,68099,5361167,2550543
2022-01-25,30-39,4856,67590,5755146,2924730
2022-01-25,40-49,4486,82967,7379406,4521591
2022-01-25,50-59,4511,80559,8456627,6203654
2022-01-25,60-69,2753,58489,6832364,5570672
2022-01-25,70-79,1560,36880,5574130,4804583
2022-01-25,80-89,734,13237,3520515,3109776
2022-01-25,90+,214,3167,805166,635753
2022-01-26,05-11,27471,0,416986,0
2022-01-26,12-19,7581,40003,3624165,982800
2022-01-26,20-29,4314,68074,5365481,2618617
2022-01-26,30-39,4962,65595,5760108,2990325
2022-01-26,40-49,4452,78311,7383858,4599902
2022-01-26,50-59,4330,77519,8460957,6281173
2022-01-26,60-69,2671,54777,6835035,5625449
2022-01-26,70-79,1649,35237,5575779,4839820
2022-01-26,80-89,798,12903,3521313,3122679
2022-01-26,90+,199,3384,805365,639137
2022-01-27,05-11,19813,0,436799,0
2022-01-27,12-19,6477,39761,3630642,1022561
2022-01-27,20-29,4168,68240,5369649,2686857
2022-01-27,30-39,4449,65586,5764557,3055911
2022-01-27,40-49,4211,76664,7388069,4676566
2022-01-27,50-59,4321,77633,8465278,6358806
2022-01-27,60-69,2758,53847,6837793,5679296
2022-01-27,70-79,1556,34338,5577335,4874158
2022-01-27,80-89,756,12865,3522069,3135544
2022-01-27,90+,220,3408,805585,642545
2022-01-28,05-11,26210,0,463009,0
2022-01-28,12-19,7961,42756,3638603,1065317
2022-01-28,20-29,4194,66610,5373843,2753467
2022-01-28,30-39,4772,70611,5769329,3126522
2022-01-28,40-49,4542,84021,7392611,4760587
2022-01-28,50-59,5017,80247,8470295,6439053
2022-01-28,60-69,3132,49596,6840925,5728892
2022-01-28,70-79,1726,28933,5579061,4903091
2022-01-28,80-89,770,10949,3522839,3146493
2022-01-28,90+,219,2792,805804,645337
2022-01-29,05-11,40484,0,503493,0
2022-01-29,12-19,8080,50819,3646683,1116136
2022-01-29,20-29,3345,64466,5377188,2817933
2022-01-29,30-39,3860,67849,5773189,3194371
2022-01-29,40-49,3620,80669,7396231,4841256
2022-01-29,50-59,4301,77089,8474596,6516142
2022-01-29,60-69,2296,39121,6843221,5768013
2022-01-29,70-79,1215,21576,5580276,4924667
2022-01-29,80-89,606,8650,3523445,3155143
2022-01-29,90+,162,2231,805966,647568
2022-01-30,05-11,31845,0,535338,0
2022-01-30,12-19,5506,36517,3652189,1152653
2022-01-30,20-29,2199,37069,5379387,2855002
2022-01-30,30-39,2564,37070,5775753,3231441
2022-01-30,40-49,2451,44459,7398682,4885715
2022-01-30,50-59,2880,42362,8477476,6558504
2022-01-30,60-69,1543,21778,6844764,5789791
2022-01-30,70-79,794,11282,5581070,4935949
2022-01-30,80-89,415,4476,3523860,3159619
2022-01-30,90+,85,947,806051,648515
2022-01-31,05-11,23957,0,559295,0
2022-01-31,12-19,8362,38606,3660551,1191259
2022-01-31,20-29,4471,62045,5383858,2917047
2022-01-31,30-39,5393,58203,5781146,3289644
2022-01-31,40-49,4911,64200,7403593,4949915
2022-01-31,50-59,5972,61880,8483448,6620384
2022-01-31,60-69,4098,39098,6848862,5828889
2022-01-31,70-79,2198,22555,5583268,4958504
2022-01-31,80-89,892,8371,3524752,3167990
2022-01-31,90+,215,1957,806266,650472
2022-02-01,05-11,28307,0,587602,0
2022-02-01,12-19,8470,40828,3669021,1232087
2022-02-01,20-29,4624,57457,5388482,2974504
2022-02-01,30-39,5229,51415,5786375,3341059
2022-02-01,40-49,4850,56006,7408443,5005921
2022-02-01,50-59,5862,53162,8489310,6673546
2022-02-01,60-69,4207,36494,6853069,5865383
2022-02-01,70-79,2484,22188,5585752,4980692
2022-02-01,80-89,1113,8725,3525865,3176715
2022-02-01,90+,270,2144,806536,652616
2022-02-02,05-11,27548,0,615150,0
2022-02-02,12-19,7776,38470,3676797,1270557
2022-02-02,20-29,4458,50675,5392940,3025179
2022-02-02,30-39,5063,45443,5791438,3386502
2022-02-02,40-49,4645,49995,7413088,5055916
2022-02-02,50-59,5549,46784,8494859,6720330
2022-02-02,60-69,4081,33205,6857150,5898588
2022-02-02,70-79,2500,21458,5588252,5002150
2022-02-02,80-89,1136,8636,3527001,3185351
2022-02-02,90+,308,2283,806844,654899
2022-02-03,05-11,26961,0,642111,0
2022-02-03,12-19,6647,35802,3683444,1306359
2022-02-03,20-29,4084,47380,5397024,3072559
2022-02-03,30-39,4534,41886,5795972,3428388
2022-02-03,40-49,4317,46012,7417405,5101928
2022-02-03,50-59,5414,42356,8500273,6762686
2022-02-03,60-69,4039,30270,6861189,5928858
2022-02-03,70-79,2445,19641,5590697,5021791
2022-02-03,80-89,1187,8784,3528188,3194135
2022-02-03,90+,323,2374,807167,657273
2022-02-04,05-11,30154,0,672265,0
2022-02-04,12-19,8952,38338,3692396,1344697
2022-02-04,20-29,4500,45797,5401524,3118356
2022-02-04,30-39,5613,43210,5801585,3471598
2022-02-04,40-49,5403,46020,7422808,5147948
2022-02-04,50-59,7194,40681,8507467,6803367
2022-02-04,60-69,5390,27224,6866579,5956082
2022-02-04,70-79,3262,17430,5593959,5039221
2022-02-04,80-89,1455,7679,3529643,3201814
2022-02-04,90+,340,2056,807507,659329
2022-02-05,05-11,47205,0,719470,0
2022-02-05,12-19,8966,44474,3701362,1389171
2022-02-05,20-29,3749,41041,5405273,3159397
2022-02-05,30-39,4624,41490,5806209,3513088
2022-02-05,40-49,4702,43738,7427510,5191686
2022-02-05,50-59,6280,37698,8513747,6841065
2022-02-05,60-69,4236,21047,6870815,5977129
2022-02-05,70-79,2456,11977,5596415,5051198
2022-02-05,80-89,1151,5695,3530794,3207509
2022-02-05,90+,293,1358,807800,660687
2022-02-06,05-11,34751,0,754221,0
2022-02-06,12-19,5044,23951,3706406,1413122
2022-02-06,20-29,2124,19288,5407397,3178685
2022-02-06,30-39,2694,19135,5808903,3532223
2022-02-06,40-49,2557,19904,7430067,5211590
2022-02-06,50-59,3619,16796,8517366,6857861
2022-02-06,60-69,2421,9048,6873236,5986177
2022-02-06,70-79,1267,4950,5597682,5056148
2022-02-06,80-89,608,2503,3531402,3210012
2022-02-06,90+,130,615,807930,661302
2022-02-07,05-11,23611,0,777832,0
2022-02-07,12-19,7626,28886,3714032,1442008
2022-02-07,20-29,4470,37997,5411867,3216682
2022-02-07,30-39,5281,33147,5814184,3565370
2022-02-07,40-49,5060,32656,7435127,5244246
2022-02-07,50-59,7658,28366,8525024,6886227
2022-02-07,60-69,6015,19605,6879251,6005782
2022-02-07,70-79,3545,12456,5601227,5068604
2022-02-07,80-89,1493,5451,3532895,3215463
2022-02-07,90+,302,1359,808232,662661
2022-02-08,05-11,25129,0,802961,0
2022-02-08,12-19,7198,28219,3721230,1470227
2022-02-08,20-29,4552,34109,5416419,3250791
2022-02-08,30-39,5297,30201,5819481,3595571
2022-02-08,40-49,5082,28741,7440209,5272987
2022-02-08,50-59,7699,26372,8532723,6912599
2022-02-08,60-69,6149,18769,6885400,6024551
2022-02-08,70-79,3767,12398,5604994,5081002
2022-02-08,80-89,1593,5690,3534488,3221153
2022-02-08,90+,391,1599,808623,664260
2022-02-09,05-11,21510,0,824471,0
2022-02-09,12-19,6284,24720,3727514,1494947
2022-02-09,20-29,3739,30091,5420158,3280882
2022-02-09,30-39,4633,26524,5824114,3622095
2022-02-09,40-49,4467,26076,7444676,5299063
2022-02-09,50-59,6887,23560,8539610,6936159
2022-02-09,60-69,5513,17005,6890913,6041556
2022-02-09,70-79,3534,11315,5608528,5092317
2022-02-09,80-89,1665,5421,3536153,3226574
2022-02-09,90+,451,1611,809074,665871
2022-02-10,05-11,21551,0,846022,0
2022-02-10,12-19,5870,24069,3733384,1519016
2022-02-10,20-29,3858,30073,5424016,3310955
2022-02-10,30-39,4585,26503,5828699,3648598
2022-02-10,40-49,4435,25161,7449111,5324224
2022-02-10,50-59,6912,23164,8546522,6959323
2022-02-10,60-69,5594,16143,6896507,6057699
2022-02-10,70-79,3521,10962,5612049,5103279
2022-02-10,80-89,1687,5490,3537840,3232064
2022-02-10,90+,465,1662,809539,667533
2022-02-11,05-11,23665,0,869687,0
2022-02-11,12-19,6637,25881,3740021,1544897
2022-02-11,20-29,3869,28762,5427885,3339717
2022-02-11,30-39,4885,28319,5833584,3676917
2022-02-11,40-49,4637,26970,7453748,5351194
2022-02-11,50-59,7261,22991,8553783,6982314
2022-02-11,60-69,5565,14430,6902072,6072129
2022-02-11,70-79,3502,9188,5615551,5112467
2022-02-11,80-89,1679,4549,3539519,3236613
2022-02-11,90+,456,1356,809995,668889
2022-02-12,05-11,38429,0,908116,0
2022-02-12,12-19,7280,29705,3747301,1574602
2022-02-12,20-29,3108,25891,5430993,3365608
2022-02-12,30-39,4156,26336,5837740,3703253
2022-02-12,40-49,4035,25774,7457783,5376968
2022-02-12,50-59,6390,22170,8560173,7004484
2022-02-12,60-69,4316,11488,6906388,6083617
2022-02-12,70-79,2506,6431,5618057,5118898
2022-02-12,80-89,1355,3390,3540874,3240003
2022-02-12,90+,330,947,810325,669836
2022-02-13,05-11,24388,0,932504,0
2022-02-13,12-19,3772,15313,3751073,1589915
2022-02-13,20-29,1586,11098,5432579,3376706
2022-02-13,30-39,2081,11665,5839821,3714918
2022-02-13,40-49,2050,11612,7459833,5388580
2022-02-13,50-59,3276,9890,8563449,7014374
2022-02-13,60-69,2251,4788,6908639,6088405
2022-02-13,70-79,1271,2682,5619328,5121580
2022-02-13,80-89,617,1392,3541491,3241395
2022-02-13,90+,144,408,810469,670244
2022-02-14,05-11,14454,0,946958,0
2022-02-14,12-19,5117,17471,3756190,1607386
2022-02-14,20-29,3281,21203,5435860,3397909
2022-02-14,30-39,4078,19495,5843899,3734413
2022-02-14,40-49,3817,18602,7463650,5407182
2022-02-14,50-59,6241,17699,8569690,7032073
2022-02-14,60-69,4903,10763,6913542,6099168
2022-02-14,70-79,2988,6805,5622316,5128385
2022-02-14,80-89,1403,3236,3542894,3244631
2022-02-14,90+,340,904,810809,671148
2022-02-15,05-11,15297,0,962255,0
2022-02-15,12-19,5058,17249,3761248,1624635
2022-02-15,20-29,3614,23188,5439474,3421097
2022-02-15,30-39,4200,20911,5848099,3755324
2022-02-15,40-49,3996,19818,7467646,5427000
2022-02-15,50-59,6393,18681,8576083,7050754
2022-02-15,60-69,5012,11627,6918554,6110795
2022-02-15,70-79,3062,7489,5625378,5135874
2022-02-15,80-89,1461,3523,3544355,3248154
2022-02-15,90+,368,989,811177,672137
2022-02-16,05-11,15387,0,977642,0
2022-02-16,12-19,4453,15616,3765701,1640251
2022-02-16,20-29,3166,19605,5442640,3440702
2022-02-16,30-39,3725,17503,5851824,3772827
2022-02-16,40-49,3533,16730,7471179,5443730
2022-02-16,50-59,5742,15862,8581825,7066616
2022-02-16,60-69,4610,10020,6923164,6120815
2022-02-16,70-79,2980,6308,5628358,5142182
2022-02-16,80-89,1548,3360,3545903,3251514
2022-02-16,90+,480,1101,811657,673238
2022-02-17,05-11,14490,0,992132,0
2022-02-17,12-19,4243,13705,3769944,1653956
2022-02-17,20-29,2915,18395,5445555,3459097
2022-02-17,30-39,3585,16539,5855409,3789366
2022-02-17,40-49,3266,16030,7474445,5459760
2022-02-17,50-59,5411,14548,8587236,7081164
2022-02-17,60-69,4183,9068,6927347,6129883
2022-02-17,70-79,2838,5665,5631196,5147847
2022-02-17,80-89,1434,3114,3547337,3254628
2022-02-17,90+,458,1031,812115,674269
2022-02-18,05-11,15809,0,1007941,0
2022-02-18,12-19,4725,16993,3774669,1670949
2022-02-18,20-29,2983,20077,5448538,3479174
2022-02-18,30-39,3793,19835,5859202,3809201
2022-02-18,40-49,3685,19067,7478130,5478827
2022-02-18,50-59,6128,17137,8593364,7098301
2022-02-18,60-69,4622,9784,6931969,6139667
2022-02-18,70-79,2858,5693,5634054,5153540
2022-02-18,80-89,1523,2999,3548860,3257627
2022-02-18,90+,436,978,812551,675247
2022-02-19,05-11,26528,0,1034469,0
2022-02-19,12-19,5296,19042,3779965,1689991
2022-02-19,20-29,2548,17801,5451086,3496975
2022-02-19,30-39,3126,17801,5862328,3827002
2022-02-19,40-49,2917,17375,7481047,5496202
2022-02-19,50-59,5189,15011,8598553,7113312
2022-02-19,60-69,3464,7092,6935433,6146759
2022-02-19,70-79,2003,3660,5636057,5157200
2022-02-19,80-89,1117,1973,3549977,3259600
2022-02-19,90+,302,569,812853,675816
2022-02-20,05-11,19009,0,1053478,0
2022-02-20,12-19,2735,8584,3782700,1698575
2022-02-20,20-29,1174,7208,5452260,3504183
2022-02-20,30-39,1529,7111,5863857,3834113
2022-02-20,40-49,1387,6985,7482434,5503187
2022-02-20,50-59,2430,5815,8600983,7119127
2022-02-20,60-69,1616,2529,6937049,6149288
2022-02-20,70-79,923,1284,5636980,5158484
2022-02-20,80-89,475,664,3550452,3260264
2022-02-20,90+,120,177,812973,675993
2022-02-21,05-11,10927,0,1064405,0
2022-02-21,12-19,4153,12950,3786853,1711525
2022-02-21,20-29,2853,18512,5455113,3522695
2022-02-21,30-39,3228,16378,5867085,3850491
2022-02-21,40-49,2973,14673,7485407,5517860
2022-02-21,50-59,5603,12864,8606586,7131991
2022-02-21,60-69,4131,7624,6941180,6156912
2022-02-21,70-79,2509,4093,5639489,5162577
2022-02-21,80-89,1185,1995,3551637,3262259
2022-02-21,90+,305,547,813278,676540
2022-02-22,05-11,11836,0,1076241,0
2022-02-22,12-19,3896,11905,3790749,1723430
2022-02-22,20-29,2817,16935,5457930,3539630
2022-02-22,30-39,3191,14982,5870276,3865473
2022-02-22,40-49,2910,13779,7488317,5531639
2022-02-22,50-59,4941,11925,8611527,7143916
2022-02-22,60-69,3640,7151,6944820,6164063
2022-02-22,70-79,2320,4279,5641809,5166856
2022-02-22,80-89,1252,2119,3552889,3264378
2022-02-22,90+,372,689,813650,677229
2022-02-23,05-11,9747,0,1085988,0
2022-02-23,12-19,3441,10993,3794190,1734423
2022-02-23,20-29,2628,16293,5460558,3555923
2022-02-23,30-39,3004,14334,5873280,3879807
2022-02-23,40-49,2678,12879,7490995,5544518
2022-02-23,50-59,4518,11086,8616045,7155002
2022-02-23,60-69,3448,6750,6948268,6170813
2022-02-23,70-79,2245,4125,5644054,5170981
2022-02-23,80-89,1277,2252,3554166,3266630
2022-02-23,90+,371,687,814021,677916
2022-02-24,05-11,9991,0,1095979,0
